Text-ID	Sentence-ID	Security: societal	Tradition	Conformity: rules	Conformity: interpersonal	Humility	Benevolence: caring	Benevolence: dependability	Universalism: concern	Universalism: nature	Universalism: tolerance
BG_001	1	0.0230340915732085	0.00241303961956865	0.0040428665233775505	0.00304252211935815	0.00114222717820665	0.2882896934170276	0.00578275014413515	0.737552672624588	0.0018016634858213	0.05293022096157065
BG_001	2	0.0134023663704283	0.0014646378695033	0.0120933507569134	0.00998261454515155	0.00195692997658625	0.054620733484625796	0.039479989092796944	0.9633523523807526	0.00093413534341375	0.025211650878190953
BG_001	3	0.00850635534152385	0.0017478315276093	0.1040559038519859	0.0052545856451615	0.0011103813303634	0.053126242943108054	0.00189973859232845	0.8426264226436615	0.0016656316001899	0.0870105288922786
BG_001	8	0.046590210869908305	0.0057113944785669	0.8699081242084503	0.009457123815081951	0.00619382248260075	0.02803175081498915	0.025584918679669447	0.00209361646557225	0.0037704220740124	0.00226157315773885
BG_001	11	0.06921627558767796	0.00119025263120415	0.2669224739074707	0.0041617307579144	0.0005897823139093	0.11362366634421049	0.013688551844097601	0.3915773630142212	0.00039188180380730003	0.009567133150994701
BG_001	14	0.023738898336887297	0.00132165959803385	0.006196717615239249	0.00401482218876475	0.0026238575228489497	0.01426662271842355	0.01103497762233015	0.9590367376804352	0.0019480969058349499	0.0155499125830829
BG_001	15	0.00569997716229405	0.00911936839111145	0.9858415126800538	0.0027787404833361	0.0029565155273303	0.008377243299037149	0.0034538871841505	0.0053029496921226	0.0084435550961643	0.0060725167859345
BG_001	16	0.0155274713179096	0.0043398758862167	0.748742401599884	0.01053514331579205	0.0012469753273762498	0.012047440279275151	0.0104820965789258	0.06871100887656205	0.00037563650403165	0.0680741295218467
BG_001	17	0.0043010978261008494	0.0035529559827409	0.010354260215535701	0.00759942200966175	0.0018400717526673499	0.8128023445606232	0.0214715646579861	0.119339570403099	0.0021889969357289	0.127620767802
BG_001	21	0.0375663023442029	0.0034205631818622	0.9817375242710114	0.0032784652430564	0.0023070523748173503	0.00464904477121305	0.00200927437981585	0.00587397988419975	0.00664602697361255	0.0139196864329278
BG_001	24	0.00577113765757525	0.0030948615167289504	0.9788431525230408	0.013965010410174701	0.0023709001252427498	0.0056374762207269	0.0388967548497021	0.011343556107021851	0.00276284781284625	0.002463441574946
BG_001	26	0.0120913577266037	0.00244419195223595	0.9139060378074646	0.00472587981494135	0.0018641396891325	0.012320904992520799	0.0024959518341347003	0.11463558487594125	0.0008223237236961	0.01428930577822025
BG_001	27	0.00737594114616505	0.00850234937388445	0.9872411787509918	0.0034241450484842	0.0033023616997524497	0.0049910170491784	0.0047213400248437495	0.0034124791854992	0.00705689727328715	0.007198450970463399
BG_001	29	0.0052991669508628	0.00458492652978745	0.987921953201294	0.00430597399827085	0.0025589378783479003	0.006573572289198601	0.00494674989022305	0.007802011212334	0.00418002426158635	0.00514868355821815
BG_001	30	0.0081431393628008	0.00208116730209435	0.8272877335548401	0.0068904170766472	0.00133952772011975	0.0290138758718967	0.00216083481791425	0.5254084095358849	0.00119978099246505	0.0069876757916063
BG_001	31	0.009464228991419	0.00285203405655915	0.9447191059589386	0.00513271335512395	0.00212382106110445	0.00403043942060315	0.0012147722882218	0.08800417371094221	0.0015317625366151	0.05076011037454005
BG_001	32	0.0087326156208291	0.00670331250876185	0.00817090645432465	0.00352421676507215	0.00313739053672175	0.9752258956432343	0.0185179954860359	0.07894801720976824	0.0065135536715388	0.011353853624314
BG_001	33	0.9923226535320282	0.005635139532387199	0.0069737676531076	0.0036217503948136496	0.0031985846580937	0.0053514236351475	0.007524938555434299	0.00413237267639485	0.004294566810131	0.00425096298567945
BG_001	35	0.25156642496585846	0.00090067063865715	0.66034135222435	0.01071065152063965	0.00101956317666915	0.0082619322929531	0.0018153164419345	0.0202878112904727	0.0018580178730189	0.0222146343439817
BG_001	36	0.06658241711556906	0.00395699078217145	0.038549039512872654	0.0038006920949555	0.0058288908330723	0.040319124236702905	0.9145850539207458	0.0065262636635452	0.00227991252904755	0.0030218522297218
BG_001	37	0.0169171446468681	0.00301965931430455	0.008496559923514651	0.00458202674053605	0.00442678434774275	0.014122298453003099	0.0058287391439079995	0.9696120023727418	0.0051651784451678	0.0058193306904285496
BG_001	38	0.9027594029903412	0.0032223061425611004	0.009249154711142099	0.00193706620484585	0.0009689997823443	0.03516220860183235	0.0035685213515534503	0.03791783051565285	0.0020433017634785998	0.00330805743578815
BG_001	39	0.8813422620296478	0.00260989344678815	0.0261883379425853	0.00932176352944225	0.0030066719045862	0.049595033284276696	0.01229940634220835	0.004015366197563651	0.0005678494053427	0.0127303532790392
BG_001	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_001	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_001	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_001	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_001	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_001	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_001	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_001	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_001	18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_001	19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_001	20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_001	22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_001	23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_001	25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_001	28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_001	34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_001	40	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_007	1	0.293780580163002	0.05457138037309045	0.09609774127602574	0.3293516971170902	0.00837195699568835	0.0268248154607135	0.0174459195695817	0.00412932306062425	0.00213248393265525	0.00660599791444835
BG_007	10	0.00387620448600495	0.00400181312579655	0.9535553157329559	0.020483827218413297	0.0037661929382011	0.0091526783071458	0.03467370290309185	0.00606659078039225	0.0018921555601991	0.00343452492961655
BG_007	15	0.0253805331885814	0.017295501660555553	0.0798640642315149	0.09727537259459496	0.046063926070928546	0.00358293380122625	0.5976313054561615	0.011770905461162249	0.0011334545124554501	0.0046864986652508
BG_007	18	0.0022720805136486498	0.00528276781551535	0.0053835596190765	0.01772682787850495	0.0127083240076899	0.04625592101365325	0.8877323269844055	0.01394911669194695	0.0029400875791907	0.0045325993560254504
BG_007	19	0.0061118078883737	0.00754979834891855	0.9496341645717621	0.00583548704162235	0.0041344295023009	0.0031247683800756498	0.006526360171847	0.02340610511600965	0.0015448138583451002	0.00537906959652895
BG_007	20	0.41303016245365143	0.005114266066811949	0.00854886634624555	0.4121083766222	0.01854370301589365	0.0315507063642144	0.020224149338901	0.0048323569353669	0.00314231950324025	0.024171032942831502
BG_007	24	0.0022143740789033	0.00784830749034875	0.7980405390262604	0.11950999451801175	0.0042640906758606	0.0070493436651304	0.12848228402435774	0.00527617870829995	0.0016588300932198498	0.0031494161812588
BG_007	26	0.00268682057503605	0.013792216312140199	0.40104876458644867	0.0332367972005158	0.005966461962088851	0.0016982078668661001	0.027755034156143603	0.0249466546811163	0.00093808516976415	0.022404884919524103
BG_007	27	0.0039485289016738	0.05064847040921445	0.014039820525795152	0.2569598257541656	0.01494026975706215	0.00329066380800205	0.0376886501908302	0.050809067208319854	0.0030854045762680003	0.5185016989707947
BG_007	28	0.0060604640748351	0.0153208678821101	0.0051069717155769	0.3847391605377197	0.027674769982695552	0.0028574287425725997	0.0330552402883768	0.01091884757624935	0.00604519038461145	0.2792005240917205
BG_007	29	0.010116530233062799	0.6499015390872955	0.0045022028498351	0.0070030629576649	0.0309010120108723	0.0125851724296808	0.04125234019011255	0.06680368259549135	0.0075945127755403	0.0537785198539495
BG_007	30	0.0025789193168747502	0.05359198106452815	0.00745575118344275	0.0028731654747388997	0.00291909067891535	0.00832360424101345	0.00383390940260135	0.8093179166316986	0.0067044851602985995	0.156645406037569
BG_007	31	0.00399530131835485	0.0038848918629809997	0.9803783595561981	0.004862069326918499	0.0018617940950206502	0.01319545879960055	0.005819498328492	0.02738388278521595	0.00323159550316625	0.0039485362358391
BG_007	36	0.11742432788014406	0.00152386567788195	0.026710175268817648	0.26503879949450493	0.0034700128016993	0.012307568220421599	0.4436710625886917	0.0114190496387891	0.00215717637911435	0.0093012431170791
BG_007	37	0.016626225318759652	0.0181093020364642	0.0193024408072233	0.06720452196896075	0.0021899275889154003	0.00364203180652105	0.2712875306606292	0.009818864287808501	0.02110406383872025	0.5555692613124847
BG_007	40	0.01433677924796935	0.02044898644089695	0.0094306166283786	0.31893476843833923	0.11516784783452744	0.10579693317413325	0.02663160720840095	0.2975737992674112	0.0019054985605180001	0.0206381320022046
BG_007	46	0.17261240165680644	0.0151387094520032	0.15448686107993126	0.10582838486880061	0.00772742205299435	0.4016774073243141	0.010618831525789551	0.0035527602303772497	0.019608686678111498	0.010317265870980849
BG_007	49	0.0041382283670827	0.0255331574007868	0.09038704447448251	0.0182310570962727	0.0026361902710049503	0.0067901343572884	0.9196768701076508	0.010075210942886749	0.00417110731359565	0.003112225793302
