Text-ID	Sentence-ID	Security: societal	Tradition	Conformity: rules	Conformity: interpersonal	Humility	Benevolence: caring	Benevolence: dependability	Universalism: concern	Universalism: nature	Universalism: tolerance
BG_001	1	0.007976522319950101	0.00124906835844735	0.0025831840466707503	0.00217500480357555	0.0012003557349089	0.0060387211851775004	0.00198865594575175	0.8973464369773865	0.001151459175162	0.23964294046163553
BG_001	2	0.0012481716112233	0.00133402948267755	0.00611610128544265	0.00453330029267815	0.0012271727318875	0.020430622156709398	0.0071478344034403	0.9815553426742554	0.0012581513728946	0.026767303235828852
BG_001	3	0.0022779003484174	0.0019274367950856	0.11895289272069925	0.0047432476421817495	0.00102396134752775	0.028760860674083198	0.00056898317416195	0.9155101478099823	0.00132384247262955	0.2835641242563724
BG_001	11	0.05276861379388715	0.001257153955521	0.29178349301218987	0.0045233248965814	0.00046457379357885	0.07236540573649104	0.010756687843240749	0.6009769886732101	0.00022736428218194998	0.00732679758220905
BG_001	14	0.0113686631666496	0.00140987901249895	0.005218069883994699	0.0038090979214757004	0.0016083444934338002	0.00493315863423045	0.0101715503260493	0.9801633656024933	0.0015974042471498	0.0063839210197329
BG_001	15	0.0018691857112570999	0.0537901490461081	0.9885948598384858	0.0019013964920304499	0.0025836764834821	0.008268423844128799	0.00320137373637405	0.0031536924652754497	0.0037144296802579502	0.0022564845858141
BG_001	21	0.0218332756776362	0.00366072589531535	0.9876722991466522	0.0016242071287706	0.0018484914908185	0.0049398763221688005	0.00116433488437905	0.0040697165532037	0.00371094245929265	0.00997806806117295
BG_001	24	0.0023757028393447	0.0029620932182296503	0.9951161742210388	0.0023969868198036497	0.00211857393151145	0.00486013526096935	0.0086088634561747	0.00392108724918215	0.00307881599292155	0.00273914844729
BG_001	26	0.005654415115714	0.0024792504264041	0.9772876501083374	0.0023119638790376	0.001252589165233	0.011906644329428649	0.0009725425043143	0.04663544520735735	0.0007780000742058501	0.0118646204937249
BG_001	27	0.0027207519160583	0.0059333305107429	0.9939319491386414	0.00251056952401995	0.00325763924047345	0.00530315609648815	0.0047450091224163	0.00304714590311045	0.0038643742445856003	0.00325174827594305
BG_001	31	0.0034365056199021	0.0030411812476813	0.9884167015552521	0.0016973780584521002	0.00124695673002855	0.005917324568144901	0.0006856421823613	0.026028870604932253	0.0013083909871056	0.01505364151671525
BG_001	32	0.00229531101649625	0.0038130532484501	0.0072300576139241	0.0017665480845607	0.00136697484413155	0.8707062602043152	0.00511361565440885	0.46856826171278954	0.00500194774940605	0.0098614473827183
BG_001	37	0.0055026607587933	0.00507739034947	0.00953497667796905	0.00581487291492515	0.0036686928942799	0.00554863689467305	0.00678169843740755	0.994531661272049	0.00442631565965705	0.0030119530856608998
BG_001	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_001	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_001	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_001	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_001	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_001	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_001	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_001	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_001	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_001	16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_001	17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_001	18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_001	19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_001	20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
