Text-ID	Sentence-ID	Security: societal	Tradition	Conformity: rules	Conformity: interpersonal	Humility	Benevolence: caring	Benevolence: dependability	Universalism: concern	Universalism: nature	Universalism: tolerance
BG_001	1	0.0230340915732085	0.00241303961956865	0.0040428665233775505	0.00304252211935815	0.00114222717820665	0.2882896934170276	0.00578275014413515	0.737552672624588	0.0018016634858213	0.05293022096157065
BG_001	2	0.0134023663704283	0.0014646378695033	0.0120933507569134	0.00998261454515155	0.00195692997658625	0.054620733484625796	0.039479989092796944	0.9633523523807526	0.00093413534341375	0.025211650878190953
BG_001	3	0.00850635534152385	0.0017478315276093	0.1040559038519859	0.0052545856451615	0.0011103813303634	0.053126242943108054	0.00189973859232845	0.8426264226436615	0.0016656316001899	0.0870105288922786
BG_001	10	0.00582616229075935	0.01021605823189015	0.9922646284103394	0.00470748427323995	0.00360234861727795	0.02454011701047415	0.0058380692498758	0.00937511911615725	0.005166791845113	0.006457292241975601
BG_001	11	0.06921627558767796	0.00119025263120415	0.2669224739074707	0.0041617307579144	0.0005897823139093	0.11362366634421049	0.013688551844097601	0.3915773630142212	0.00039188180380730003	0.009567133150994701
BG_001	14	0.023738898336887297	0.00132165959803385	0.006196717615239249	0.00401482218876475	0.0026238575228489497	0.01426662271842355	0.01103497762233015	0.9590367376804352	0.0019480969058349499	0.0155499125830829
BG_001	15	0.00569997716229405	0.00911936839111145	0.9858415126800538	0.0027787404833361	0.0029565155273303	0.008377243299037149	0.0034538871841505	0.0053029496921226	0.0084435550961643	0.0060725167859345
BG_001	16	0.0155274713179096	0.0043398758862167	0.748742401599884	0.01053514331579205	0.0012469753273762498	0.012047440279275151	0.0104820965789258	0.06871100887656205	0.00037563650403165	0.0680741295218467
BG_001	17	0.0043010978261008494	0.0035529559827409	0.010354260215535701	0.00759942200966175	0.0018400717526673499	0.8128023445606232	0.0214715646579861	0.119339570403099	0.0021889969357289	0.127620767802
BG_001	20	0.2621076181530952	0.00266357592772685	0.8186791241168976	0.0055843885056673995	0.00140709715196855	0.009539206395857	0.00194560561794785	0.0102366336504928	0.0017031512106768	0.003928369609639
BG_001	21	0.0375663023442029	0.0034205631818622	0.9817375242710114	0.0032784652430564	0.0023070523748173503	0.00464904477121305	0.00200927437981585	0.00587397988419975	0.00664602697361255	0.0139196864329278
BG_001	24	0.00577113765757525	0.0030948615167289504	0.9788431525230408	0.013965010410174701	0.0023709001252427498	0.0056374762207269	0.0388967548497021	0.011343556107021851	0.00276284781284625	0.002463441574946
BG_001	26	0.0120913577266037	0.00244419195223595	0.9139060378074646	0.00472587981494135	0.0018641396891325	0.012320904992520799	0.0024959518341347003	0.11463558487594125	0.0008223237236961	0.01428930577822025
BG_001	27	0.00737594114616505	0.00850234937388445	0.9872411787509918	0.0034241450484842	0.0033023616997524497	0.0049910170491784	0.0047213400248437495	0.0034124791854992	0.00705689727328715	0.007198450970463399
BG_001	29	0.0052991669508628	0.00458492652978745	0.987921953201294	0.00430597399827085	0.0025589378783479003	0.006573572289198601	0.00494674989022305	0.007802011212334	0.00418002426158635	0.00514868355821815
BG_001	30	0.0081431393628008	0.00208116730209435	0.8272877335548401	0.0068904170766472	0.00133952772011975	0.0290138758718967	0.00216083481791425	0.5254084095358849	0.00119978099246505	0.0069876757916063
BG_001	31	0.0094642208423465	0.0028520346386358	0.9447191953659058	0.0051327067194506006	0.0021238204790278497	0.0040304355788975	0.0012147732486482	0.08800413832068439	0.0015317628276534001	0.050760019570588996
BG_001	32	0.0087326178327202	0.0067033123923465	0.008170911809429499	0.0035242202575318004	0.0031373897218145	0.9752259254455566	0.0185179826803505	0.07894816249608991	0.006513550644740401	0.01135384570807215
BG_001	33	0.9923226535320282	0.00563514546956865	0.0069737620651721495	0.0036217480665072	0.0031985855894163	0.005351425497792651	0.00752493715845045	0.0041323740733787	0.00429457123391325	0.00425096077378835
BG_001	34	0.02006003260612485	0.00693659938406195	0.5094090774655342	0.0035204841988160504	0.00178018095903095	0.0046414732933044	0.0057409519795328	0.4844555985182523	0.0018693760503083	0.0027043771697208
BG_001	36	0.0665825512260198	0.003956980537623099	0.03854905627667895	0.00380069459788495	0.0058288945583626	0.04031916148960585	0.9145849943161011	0.00652626447845245	0.0022799071739427502	0.0030218483880162
BG_001	37	0.01691712485626335	0.00301966362167145	0.0084965543355792	0.0045820255763828	0.0044267878402024	0.014122288208454799	0.00582874123938375	0.9696120619773866	0.0051651748362928004	0.0058193376753479
BG_001	38	0.9027594029903412	0.0032223023008554497	0.0092491519171744	0.0019370649242773002	0.00096899899654085	0.035162166226655196	0.0035685191396623503	0.03791783098131415	0.002043301181402	0.0033080603461712
BG_001	39	0.8813428580760956	0.00260989181697365	0.0261882983613759	0.0093217556132003	0.0030066719045862	0.04959486145526165	0.01229937106836585	0.00401536235585805	0.00056785019114605	0.012730326270684551
BG_001	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_001	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_001	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_001	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_001	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_001	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_001	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_001	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_001	18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_001	19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_001	22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_001	23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_001	25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_001	28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_001	35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_001	40	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_007	1	0.293780580163002	0.05457138037309045	0.09609774127602574	0.3293516971170902	0.00837195699568835	0.0268248154607135	0.0174459195695817	0.00412932306062425	0.00213248393265525	0.00660599791444835
BG_007	6	0.0244687860831618	0.0024682173097971497	0.379141166806221	0.6970962584018707	0.00959503068588665	0.01426725054625415	0.023908556438982452	0.00914187403395765	0.00144667702261355	0.0044702759478241
BG_007	18	0.0022720805136486498	0.00528276781551535	0.0053835596190765	0.01772682787850495	0.0127083240076899	0.04625592101365325	0.8877323269844055	0.01394911669194695	0.0029400875791907	0.0045325993560254504
BG_007	20	0.41303016245365143	0.005114266066811949	0.00854886634624555	0.4121083766222	0.01854370301589365	0.0315507063642144	0.020224149338901	0.0048323569353669	0.00314231950324025	0.024171032942831502
BG_007	24	0.0022143740789033	0.00784830749034875	0.7980405390262604	0.11950999451801175	0.0042640906758606	0.0070493436651304	0.12848228402435774	0.00527617870829995	0.0016588300932198498	0.0031494161812588
BG_007	26	0.00268682057503605	0.013792216312140199	0.40104876458644867	0.0332367972005158	0.005966461962088851	0.0016982078668661001	0.027755034156143603	0.0249466546811163	0.00093808516976415	0.022404884919524103
BG_007	27	0.0039485289016738	0.05064847040921445	0.014039820525795152	0.2569598257541656	0.01494026975706215	0.00329066380800205	0.0376886501908302	0.050809067208319854	0.0030854045762680003	0.5185016989707947
BG_007	28	0.0060604640748351	0.0153208678821101	0.0051069717155769	0.3847391605377197	0.027674769982695552	0.0028574287425725997	0.0330552402883768	0.01091884757624935	0.00604519038461145	0.2792005240917205
BG_007	29	0.010116530233062799	0.6499015390872955	0.0045022028498351	0.0070030629576649	0.0309010120108723	0.0125851724296808	0.04125234019011255	0.06680368259549135	0.0075945127755403	0.0537785198539495
BG_007	30	0.0025789193168747502	0.05359198106452815	0.00745575118344275	0.0028731654747388997	0.00291909067891535	0.00832360424101345	0.00383390940260135	0.8093179166316986	0.0067044851602985995	0.156645406037569
BG_007	31	0.00399530131835485	0.0038848918629809997	0.9803783595561981	0.004862069326918499	0.0018617940950206502	0.01319545879960055	0.005819498328492	0.02738388278521595	0.00323159550316625	0.0039485362358391
BG_007	36	0.11742432788014406	0.00152386567788195	0.026710175268817648	0.26503879949450493	0.0034700128016993	0.012307568220421599	0.4436710625886917	0.0114190496387891	0.00215717637911435	0.0093012431170791
BG_007	37	0.016626225318759652	0.0181093020364642	0.0193024408072233	0.06720452196896075	0.0021899275889154003	0.00364203180652105	0.2712875306606292	0.009818864287808501	0.02110406383872025	0.5555692613124847
BG_007	46	0.1726124482229352	0.01513871364295475	0.1544861476868391	0.105828346684575	0.00772742205299435	0.40167787671089167	0.010618853673804501	0.0035527607251424	0.01960874069482085	0.01031728391535575
BG_007	49	0.0041382283670827	0.025533172301948	0.09038693644106385	0.01823108899407085	0.00263619550969445	0.0067901366855948496	0.9196769297122955	0.0100751974387094	0.004171106324065451	0.00311223033349955
BG_007	50	0.00344663075520655	0.00300371623598035	0.0158497048541903	0.0542108220979571	0.00266869849292555	0.01055263425223525	0.13996158447116608	0.526158258318901	0.00843722000718115	0.0291902939788997
BG_007	51	0.0049549300456419	0.7460538148880005	0.49198828637599945	0.004219879163429099	0.0043357756803743	0.0082819112576544	0.0036005636211484497	0.010537864407524399	0.0043441232992335495	0.00927639962173995
