Text-ID	Sentence-ID	Self-direction: thought	Self-direction: action	Stimulation	Hedonism	Achievement	Humility	Benevolence: caring	Benevolence: dependability	Universalism: concern	Universalism: nature	Universalism: tolerance
BG_001	1	0.0014681812608614	0.005431714002043	0.0022308316547423	0.0069405669346451	0.004583406727761	0.003226151689887	0.0081734554842114	0.0036283887457102	0.984263241291046	0.0036895577795803	0.0117146307602524
BG_001	2	0.0011034096824005	0.0033880036789923	0.0026101858820766	0.0022938190959393	0.0161589812487363	0.0049334629438817	0.0251033790409564	0.0366014651954174	0.965973436832428	0.0007933397428132	0.0185444839298725
BG_001	3	0.0063130245544016	0.0380739979445934	0.0023206705227494	0.0041305045597255	0.0140442615374922	0.0011137245455756	0.0092542003840208	0.0002796414191834	0.9127495288848876	0.000940685684327	0.0561662353575229
BG_001	4	0.0027798754163086	0.5641208291053772	0.0028647275175899	0.0016268889885395	0.0315212532877922	0.0004007785755675	0.005794963799417	0.0028069536201655	0.614531934261322	0.0004538672510534	0.0081547945737838
BG_001	11	0.0039984276518225	0.087018683552742	0.0045035951770842	0.007501661311835	0.0052087353542447	0.0023901204112917	0.4313315153121948	0.0027386657893657	0.949887216091156	0.0008125848835334	0.0081464294344186
BG_001	14	0.0020237262360751	0.0047046309337019	0.002260705223307	0.004730112850666	0.0066771432757377	0.002123458078131	0.0138426003977656	0.0071200225502252	0.9880501627922058	0.0019557126797735	0.005758193321526
BG_001	17	0.0155841810628771	0.0941954404115676	0.0026826078537851	0.0075013353489339	0.6593328714370728	0.0048861289396882	0.6006632447242737	0.0008340573403984	0.07373384386301039	0.0003528638917487	0.0585071556270122
BG_001	18	0.0018027554033324	0.3803731203079223	0.0035466265399008	0.0013307799817994	0.5207523703575134	0.0016784701729193	0.0031794672831892	0.0079773077741265	0.014244376681745	0.0008547608740627	0.0025316902901977
BG_001	23	0.0023046811111271	0.9904546141624452	0.0043314094655215	0.0048606754280626	0.0168682653456926	0.0023949504829943	0.0300027932971715	0.0017055317293852	0.0202396940439939	0.001550103072077	0.053101360797882
BG_001	24	0.0151019897311925	0.0313242115080356	0.0206109378486871	0.001114108134061	0.0036792780738323	0.0009779324755072	0.0055008106864988	0.0072564822621643	0.6507065296173096	0.0014318629400804	0.0035373182035982
